Datetime,Close,High,Low,Open,Volume
2025-03-04 14:30:00+00:00,168.83999633789062,169.22999572753906,168.0,168.4499969482422,1920530
2025-03-04 14:35:00+00:00,169.2100067138672,169.9199981689453,168.610107421875,168.8699951171875,592421
2025-03-04 14:40:00+00:00,168.86000061035156,169.55999755859375,168.19000244140625,169.2050018310547,668345
2025-03-04 14:45:00+00:00,169.0399932861328,169.6300048828125,168.5876007080078,168.83999633789062,409941
2025-03-04 14:50:00+00:00,169.1649932861328,169.19000244140625,168.63999938964844,169.0399932861328,534357
2025-03-04 14:55:00+00:00,168.52999877929688,169.57000732421875,168.47999572753906,169.1999969482422,515330
2025-03-04 15:00:00+00:00,168.57000732421875,168.82000732421875,167.8000030517578,168.5050048828125,526272
2025-03-04 15:05:00+00:00,168.4600067138672,168.77999877929688,168.18699645996094,168.5800018310547,385910
2025-03-04 15:10:00+00:00,168.77999877929688,169.05999755859375,168.1300048828125,168.4199981689453,430607
2025-03-04 15:15:00+00:00,167.85000610351562,168.8300018310547,167.7100067138672,168.8300018310547,314075
2025-03-04 15:20:00+00:00,167.9600067138672,168.07000732421875,167.55999755859375,167.8699951171875,633336
2025-03-04 15:25:00+00:00,168.3000030517578,168.5500030517578,167.72999572753906,167.94000244140625,711717
2025-03-04 15:30:00+00:00,169.25,169.64999389648438,168.2050018310547,168.3000030517578,586205
2025-03-04 15:35:00+00:00,169.3000030517578,169.72999572753906,169.05999755859375,169.22999572753906,320074
2025-03-04 15:40:00+00:00,169.22000122070312,169.60000610351562,168.94500732421875,169.30499267578125,285701
2025-03-04 15:45:00+00:00,169.24000549316406,169.47500610351562,168.71499633789062,169.19500732421875,443864
2025-03-04 15:50:00+00:00,168.97860717773438,169.33999633789062,168.77000427246094,169.24000549316406,396606
2025-03-04 15:55:00+00:00,169.25,169.3300018310547,168.82000732421875,169.0,447530
2025-03-04 16:00:00+00:00,169.30999755859375,169.4499969482422,168.8800048828125,169.22000122070312,279918
2025-03-04 16:05:00+00:00,169.22999572753906,169.44000244140625,168.9250030517578,169.3000030517578,435037
2025-03-04 16:10:00+00:00,169.97999572753906,170.02999877929688,168.99000549316406,169.22500610351562,461059
2025-03-04 16:15:00+00:00,169.52999877929688,170.02999877929688,169.40179443359375,169.9499969482422,251701
2025-03-04 16:20:00+00:00,169.5800018310547,169.77999877929688,169.44000244140625,169.52999877929688,258149
2025-03-04 16:25:00+00:00,169.20660400390625,169.5800018310547,168.89999389648438,169.5749969482422,252381
2025-03-04 16:30:00+00:00,169.65280151367188,169.8072052001953,169.1999969482422,169.23500061035156,257626
2025-03-04 16:35:00+00:00,170.16000366210938,170.3699951171875,169.5800018310547,169.6699981689453,293068
2025-03-04 16:40:00+00:00,171.00880432128906,171.1199951171875,170.07000732421875,170.16000366210938,420238
2025-03-04 16:45:00+00:00,171.4499969482422,171.47999572753906,170.85000610351562,170.98500061035156,294318
2025-03-04 16:50:00+00:00,171.7545928955078,171.9499969482422,171.22000122070312,171.44000244140625,523685
2025-03-04 16:55:00+00:00,172.24000549316406,172.39999389648438,171.7100067138672,171.75,427797
2025-03-04 17:00:00+00:00,172.32240295410156,172.44000244140625,171.97999572753906,172.22500610351562,387447
2025-03-04 17:05:00+00:00,172.16000366210938,172.42999267578125,171.97999572753906,172.3249969482422,207658
2025-03-04 17:10:00+00:00,171.97000122070312,172.38999938964844,171.80999755859375,172.14999389648438,176687
2025-03-04 17:15:00+00:00,172.27000427246094,172.38999938964844,171.80999755859375,171.97999572753906,254292
2025-03-04 17:20:00+00:00,172.5,172.69000244140625,172.22999572753906,172.22999572753906,306241
2025-03-04 17:25:00+00:00,172.7100067138672,173.11000061035156,172.44000244140625,172.5,318112
2025-03-04 17:30:00+00:00,172.6699981689453,172.71499633789062,172.27000427246094,172.6699981689453,196509
2025-03-04 17:35:00+00:00,172.5,172.75,172.4149932861328,172.66000366210938,203729
2025-03-04 17:40:00+00:00,172.25,172.5500030517578,171.9499969482422,172.47999572753906,280443
2025-03-04 17:45:00+00:00,172.24000549316406,172.6898956298828,172.16000366210938,172.22999572753906,223501
2025-03-04 17:50:00+00:00,172.3699951171875,172.6179962158203,171.94000244140625,172.27999877929688,218634
2025-03-04 17:55:00+00:00,172.3699951171875,172.4499969482422,172.2100067138672,172.3699951171875,191434
2025-03-04 18:00:00+00:00,172.39500427246094,172.5,172.0399932861328,172.38999938964844,142338
2025-03-04 18:05:00+00:00,173.10000610351562,173.14999389648438,172.2899932861328,172.3699951171875,197457
2025-03-04 18:10:00+00:00,173.47999572753906,173.6199951171875,173.05999755859375,173.08999633789062,220096
2025-03-04 18:15:00+00:00,172.80999755859375,173.55999755859375,172.64999389648438,173.4403076171875,176060
2025-03-04 18:20:00+00:00,172.65499877929688,172.94000244140625,172.47999572753906,172.80999755859375,130098
2025-03-04 18:25:00+00:00,172.4199981689453,172.6999969482422,172.22999572753906,172.6699981689453,141481
2025-03-04 18:30:00+00:00,172.81939697265625,172.86000061035156,172.1699981689453,172.41000366210938,159861
2025-03-04 18:35:00+00:00,173.1300048828125,173.1300048828125,172.59500122070312,172.82000732421875,102065
2025-03-04 18:40:00+00:00,173.32000732421875,173.3699951171875,172.88999938964844,173.13999938964844,161095
2025-03-04 18:45:00+00:00,173.1699981689453,173.4499969482422,173.08999633789062,173.31500244140625,129376
2025-03-04 18:50:00+00:00,173.6107940673828,173.63999938964844,173.0800018310547,173.1699981689453,125554
2025-03-04 18:55:00+00:00,173.58999633789062,173.84500122070312,173.52999877929688,173.58999633789062,180292
2025-03-04 19:00:00+00:00,173.9398956298828,173.97999572753906,173.5800018310547,173.58999633789062,159074
2025-03-04 19:05:00+00:00,173.82000732421875,174.19000244140625,173.8000030517578,173.89999389648438,174778
2025-03-04 19:10:00+00:00,173.639892578125,173.83999633789062,173.52000427246094,173.82000732421875,169472
2025-03-04 19:15:00+00:00,173.52369689941406,173.72000122070312,173.41000366210938,173.6199951171875,103188
2025-03-04 19:20:00+00:00,173.8800048828125,174.05999755859375,173.51280212402344,173.5399932861328,139189
2025-03-04 19:25:00+00:00,173.99000549316406,174.1999969482422,173.76499938964844,173.92999267578125,297392
2025-03-04 19:30:00+00:00,174.10499572753906,174.14999389648438,173.86000061035156,173.99000549316406,309006
2025-03-04 19:35:00+00:00,174.0850067138672,174.32000732421875,173.99000549316406,174.10000610351562,247592
2025-03-04 19:40:00+00:00,174.08099365234375,174.17999267578125,173.74000549316406,174.02999877929688,140253
2025-03-04 19:45:00+00:00,174.07000732421875,174.27000427246094,173.99000549316406,174.1199951171875,209650
2025-03-04 19:50:00+00:00,174.02000427246094,174.22000122070312,173.94000244140625,174.08999633789062,194576
2025-03-04 19:55:00+00:00,174.08999633789062,174.1999969482422,173.99000549316406,174.02499389648438,142781
2025-03-04 20:00:00+00:00,174.1699981689453,174.3800048828125,173.9499969482422,174.05999755859375,200979
2025-03-04 20:05:00+00:00,174.58999633789062,174.64999389648438,174.08999633789062,174.14999389648438,423435
2025-03-04 20:10:00+00:00,174.75,174.77999877929688,174.42999267578125,174.5800018310547,238126
2025-03-04 20:15:00+00:00,175.10499572753906,175.1649932861328,174.7100067138672,174.74000549316406,422293
2025-03-04 20:20:00+00:00,175.0500030517578,175.14999389648438,174.8699951171875,175.11000061035156,263490
2025-03-04 20:25:00+00:00,174.7100067138672,175.02999877929688,174.6439971923828,175.02999877929688,219588
2025-03-04 20:30:00+00:00,173.40960693359375,174.77000427246094,173.30999755859375,174.7100067138672,378802
