Datetime,Close,High,Low,Open,Volume
2025-03-04 14:30:00+00:00,187.11000061035156,190.0,185.27999877929688,189.21499633789062,2470086
2025-03-04 14:35:00+00:00,187.13999938964844,189.3000030517578,186.78750610351562,187.2100067138672,725797
2025-03-04 14:40:00+00:00,185.82000732421875,187.9199981689453,185.17999267578125,187.13999938964844,784888
2025-03-04 14:45:00+00:00,186.96499633789062,188.58999633789062,185.33999633789062,185.8000030517578,513463
2025-03-04 14:50:00+00:00,186.2949981689453,187.6300048828125,186.2095947265625,187.0800018310547,616122
2025-03-04 14:55:00+00:00,184.86000061035156,187.41000366210938,184.83999633789062,186.3699951171875,560788
2025-03-04 15:00:00+00:00,183.5,185.0,182.89999389648438,184.83999633789062,740454
2025-03-04 15:05:00+00:00,183.4199981689453,184.17999267578125,182.61000061035156,183.5,525427
2025-03-04 15:10:00+00:00,183.80999755859375,184.39999389648438,183.11000061035156,183.4199981689453,606618
2025-03-04 15:15:00+00:00,181.1999969482422,183.69000244140625,180.9499969482422,183.69000244140625,632688
2025-03-04 15:20:00+00:00,181.11109924316406,181.9499969482422,180.51010131835938,181.27999877929688,668470
2025-03-04 15:25:00+00:00,181.8300018310547,182.24000549316406,180.47999572753906,181.02999877929688,617086
2025-03-04 15:30:00+00:00,182.52499389648438,183.0,181.3249969482422,181.77999877929688,506797
2025-03-04 15:35:00+00:00,182.02499389648438,183.0399932861328,181.64010620117188,182.53500366210938,484565
2025-03-04 15:40:00+00:00,183.0,183.10000610351562,181.72999572753906,181.99000549316406,412210
2025-03-04 15:45:00+00:00,182.90260314941406,183.22999572753906,181.8699951171875,183.0,519460
2025-03-04 15:50:00+00:00,182.3249969482422,183.9600067138672,182.1699981689453,182.94000244140625,512192
2025-03-04 15:55:00+00:00,182.9199981689453,183.38999938964844,182.27000427246094,182.4199981689453,329970
2025-03-04 16:00:00+00:00,182.4199981689453,183.6199951171875,182.1999969482422,182.80999755859375,296275
2025-03-04 16:05:00+00:00,181.64500427246094,182.91000366210938,181.4600067138672,182.47999572753906,405795
2025-03-04 16:10:00+00:00,182.97999572753906,183.02000427246094,181.3000030517578,181.72000122070312,295052
2025-03-04 16:15:00+00:00,182.9550018310547,183.86000061035156,182.80999755859375,182.94000244140625,395737
2025-03-04 16:20:00+00:00,182.9949951171875,183.67999267578125,182.66000366210938,183.0,344471
2025-03-04 16:25:00+00:00,182.89999389648438,183.36500549316406,182.38900756835938,183.04660034179688,293119
2025-03-04 16:30:00+00:00,183.25999450683594,183.5800018310547,182.75999450683594,182.90750122070312,291391
2025-03-04 16:35:00+00:00,183.73500061035156,184.2899932861328,182.93499755859375,183.1300048828125,456557
