Datetime,Close,High,Low,Open,Volume
2025-03-04 14:30:00+00:00,383.18499755859375,384.8399963378906,381.0,383.8599853515625,2763771
2025-03-04 14:35:00+00:00,385.57501220703125,386.67498779296875,383.0199890136719,383.18499755859375,607379
2025-03-04 14:40:00+00:00,386.5830993652344,387.4599914550781,384.7908020019531,385.6199951171875,652464
2025-03-04 14:45:00+00:00,385.57000732421875,387.5299987792969,385.239990234375,386.7449951171875,490006
2025-03-04 14:50:00+00:00,384.17498779296875,385.7550048828125,383.8500061035156,385.3900146484375,439136
2025-03-04 14:55:00+00:00,384.010009765625,385.55999755859375,383.69000244140625,384.17999267578125,443758
2025-03-04 15:00:00+00:00,383.7854919433594,384.8168029785156,382.9200134277344,384.0150146484375,450344
2025-03-04 15:05:00+00:00,383.2650146484375,384.05999755859375,382.9599914550781,383.75,392964
2025-03-04 15:10:00+00:00,383.614990234375,384.260009765625,382.6650085449219,383.3500061035156,388701
2025-03-04 15:15:00+00:00,382.42010498046875,384.04998779296875,381.8399963378906,383.57000732421875,385384
2025-03-04 15:20:00+00:00,382.1300048828125,382.8085021972656,381.5400085449219,382.5,388193
2025-03-04 15:25:00+00:00,383.20001220703125,383.75,381.8039855957031,382.1300048828125,528594
2025-03-04 15:30:00+00:00,384.75,385.5400085449219,383.06500244140625,383.1650085449219,376324
2025-03-04 15:35:00+00:00,384.239990234375,385.1700134277344,383.8900146484375,384.7864074707031,284234
2025-03-04 15:40:00+00:00,384.9700012207031,385.17999267578125,383.92999267578125,384.1300048828125,295130
2025-03-04 15:45:00+00:00,385.1199951171875,385.7699890136719,384.010009765625,384.7900085449219,226614
2025-03-04 15:50:00+00:00,384.6199951171875,385.29998779296875,384.3399963378906,385.25,185604
2025-03-04 15:55:00+00:00,384.8999938964844,385.3399963378906,384.45001220703125,384.6300048828125,207164
2025-03-04 16:00:00+00:00,384.89349365234375,385.6499938964844,384.3900146484375,384.8900146484375,181172
2025-03-04 16:05:00+00:00,384.1199951171875,385.0799865722656,383.8699951171875,384.93499755859375,186458
2025-03-04 16:10:00+00:00,385.1499938964844,385.3599853515625,383.8800048828125,384.2300109863281,211131
2025-03-04 16:15:00+00:00,384.4200134277344,385.3800048828125,384.3699951171875,385.0,150971
2025-03-04 16:20:00+00:00,384.32000732421875,385.07000732421875,384.1199951171875,384.4200134277344,239312
2025-03-04 16:25:00+00:00,384.18499755859375,384.6000061035156,383.5199890136719,384.2300109863281,211088
2025-03-04 16:30:00+00:00,384.70001220703125,385.1400146484375,384.1311950683594,384.1700134277344,172757
2025-03-04 16:35:00+00:00,385.29998779296875,385.6050109863281,384.5199890136719,384.67999267578125,176331
